Mopex data      
1.0  ! stepsize (1d)            
ST1: All data in mm/stepsize; temperature in °C           
ST2           
ST3           
*  ! list directed format ok here           
      Year,     Month,       Day,      Hour,       Min,        QC,            Disch,             Prec,              Etp,              Temp 
       1949          3         17          0          0          0      1.438000e-01      1.000000e-02      3.138000e+00      1.625000e+01 
       1949          3         18          0          0          0      1.483000e-01      3.000000e-01      3.177000e+00      1.185555e+01 
       1949          3         19          0          0          0      1.326000e-01      1.730000e+00      3.216000e+00      1.146390e+01 
       1949          3         20          0          0          0      1.461000e-01      8.670000e+00      3.255000e+00      1.367775e+01 
       1949          3         21          0          0          0      1.472000e-01      9.120000e+00      3.295000e+00      1.867775e+01 
       1949          3         22          0          0          0      1.517000e-01      1.000000e-02      3.335000e+00      1.677225e+01 
       1949          3         23          0          0          0      1.685000e-01      4.000000e-02      3.375000e+00      1.790835e+01 
       1949          3         24          0          0          0      1.382000e-01      5.500000e+00      3.415000e+00      2.034725e+01 
       1949          3         25          0          0          0      1.663000e-01      2.900000e-01      3.455000e+00      2.122225e+01 
       1949          3         26          0          0          0      1.910000e-01      1.273000e+01      3.496000e+00      1.707220e+01 
       1949          3         27          0          0          0      1.944000e-01      1.100000e-01      3.536000e+00      1.715000e+01 
       1949          3         28          0          0          0      4.483000e-01      3.000000e-02      3.577000e+00      1.780830e+01 
       1949          3         29          0          0          0      2.741000e-01      1.000000e-01      3.618000e+00      1.971665e+01 
       1949          3         30          0          0          0      2.202000e-01      4.400000e-01      3.659000e+00      1.930275e+01 
       1949          3         31          0          0          0      1.977000e-01      1.900000e+00      3.700000e+00      1.546115e+01 
       1949          4          1          0          0          0      1.809000e-01      8.400000e+00      3.741000e+00      1.328615e+01 
       1949          4          2          0          0          0      1.820000e-01      5.500000e+00      3.782000e+00      1.203335e+01 
       1949          4          3          0          0          0      1.798000e-01      3.050000e+00      3.824000e+00      1.137225e+01 
       1949          4          4          0          0          0      1.764000e-01      8.710000e+00      3.865000e+00      9.816650e+00 
       1949          4          5          0          0          0      1.629000e-01      1.000000e+00      3.906000e+00      1.176390e+01 
       1949          4          6          0          0          0      1.753000e-01      3.000000e-02      3.947000e+00      1.553335e+01 
       1949          4          7          0          0          0      1.730000e-01      2.000000e-02      3.989000e+00      1.851390e+01 
       1949          4          8          0          0          0      1.607000e-01      7.000000e-02      4.030000e+00      1.914445e+01 
       1949          4          9          0          0          0      1.719000e-01      3.800000e-01      4.071000e+00      2.001390e+01 
       1949          4         10          0          0          0      1.775000e-01      4.000000e-01      4.113000e+00      1.676945e+01 
       1949          4         11          0          0          0      1.607000e-01      8.600000e-01      4.154000e+00      1.322780e+01 
       1949          4         12          0          0          0      1.629000e-01      1.300000e-01      4.195000e+00      1.455000e+01 
       1949          4         13          0          0          0      1.584000e-01      0.000000e+00      4.236000e+00      1.823890e+01 
       1949          4         14          0          0          0      1.573000e-01      0.000000e+00      4.277000e+00      1.922780e+01 
       1949          4         15          0          0          0      1.573000e-01      0.000000e+00      4.318000e+00      1.563335e+01 
       1949          4         16          0          0          0      1.573000e-01      2.000000e-02      4.359000e+00      1.480000e+01 
       1949          4         17          0          0          0      1.573000e-01      1.800000e-01      4.400000e+00      1.706945e+01 
       1949          4         18          0          0          0      1.573000e-01      2.093000e+01      4.440000e+00      1.858335e+01 
       1949          4         19          0          0          0      2.629000e-01      3.778000e+01      4.481000e+00      1.670830e+01 
       1949          4         20          0          0          0      3.348000e+00      6.670000e+00      4.521000e+00      1.471665e+01 
       1949          4         21          0          0          0      8.359000e-01      5.950000e+00      4.561000e+00      1.640280e+01 
       1949          4         22          0          0          0      3.842400e+00      1.014000e+01      4.601000e+00      2.011110e+01 
       1949          4         23          0          0          0      5.977000e-01      1.565000e+01      4.641000e+00      2.099445e+01 
       1949          4         24          0          0          0      6.516000e-01      3.266000e+01      4.680000e+00      1.940000e+01 
       1949          4         25          0          0          0      9.830600e+00      1.269000e+01      4.720000e+00      1.996115e+01 
       1949          4         26          0          0          0      8.089200e+00      9.540000e+00      4.759000e+00      2.184445e+01 
       1949          4         27          0          0          0      1.471800e+00      4.000000e-02      4.798000e+00      2.269725e+01 
       1949          4         28          0          0          0      3.550300e+00      1.440000e+01      4.836000e+00      2.199170e+01 
       1949          4         29          0          0          0      3.359300e+00      6.000000e-02      4.875000e+00      2.231945e+01 
       1949          4         30          0          0          0      8.651000e-01      2.800000e-01      4.913000e+00      2.384165e+01 
       1949          5          1          0          0          0      7.235000e-01      3.000000e-02      4.951000e+00      2.598615e+01 
       1949          5          2          0          0          0      6.696000e-01      4.000000e-02      4.988000e+00      2.533335e+01 
       1949          5          3          0          0          0      5.977000e-01      1.400000e-01      5.026000e+00      2.530555e+01 
       1949          5          4          0          0          0      5.449000e-01      4.300000e-01      5.062000e+00      2.508890e+01 
       1949          5          5          0          0          0      5.112000e-01      1.660000e+00      5.099000e+00      2.417220e+01 
       1949          5          6          0          0          0      4.775000e-01      6.300000e-01      5.135000e+00      2.472775e+01 
       1949          5          7          0          0          0      4.606000e-01      5.000000e-01      5.171000e+00      2.425555e+01 
       1949          5          8          0          0          0      4.438000e-01      7.600000e-01      5.207000e+00      2.442780e+01 
       1949          5          9          0          0          0      4.101000e-01      1.010000e+00      5.242000e+00      2.490000e+01 
       1949          5         10          0          0          0      7.550000e-01      3.700000e+00      5.277000e+00      2.249170e+01 
       1949          5         11          0          0          0      6.449000e-01      0.000000e+00      5.311000e+00      2.043335e+01 
       1949          5         12          0          0          0      5.640000e-01      0.000000e+00      5.345000e+00      2.062225e+01 
       1949          5         13          0          0          0      4.101000e-01      0.000000e+00      5.379000e+00      2.091115e+01 
       1949          5         14          0          0          0      3.606000e-01      2.000000e-02      5.412000e+00      2.243055e+01 
       1949          5         15          0          0          0      3.449000e-01      9.000000e-01      5.445000e+00      2.403330e+01 
       1949          5         16          0          0          0      3.292000e-01      8.700000e-01      5.477000e+00      2.353055e+01 
       1949          5         17          0          0          0      3.292000e-01      6.000000e-02      5.509000e+00      2.453055e+01 
       1949          5         18          0          0          0      3.213000e-01      1.500000e-01      5.541000e+00      2.584725e+01 
       1949          5         19          0          0          0      3.213000e-01      0.000000e+00      5.572000e+00      2.593055e+01 
       1949          5         20          0          0          0      3.056000e-01      0.000000e+00      5.602000e+00      2.563055e+01 
       1949          5         21          0          0          0      2.899000e-01      5.000000e-02      5.632000e+00      2.648885e+01 
       1949          5         22          0          0          0      2.820000e-01      6.000000e-02      5.662000e+00      2.734170e+01 
       1949          5         23          0          0          0      2.663000e-01      2.400000e+00      5.691000e+00      2.736670e+01 
       1949          5         24          0          0          0      2.820000e-01      2.410000e+00      5.719000e+00      2.664720e+01 
       1949          5         25          0          0          0      3.932000e-01      1.250000e+00      5.747000e+00      2.582500e+01 
       1949          5         26          0          0          0      2.820000e-01      9.650000e+00      5.775000e+00      2.532225e+01 
       1949          5         27          0          0          0      2.820000e-01      1.750000e+00      5.802000e+00      2.528885e+01 
       1949          5         28          0          0          0      3.056000e-01      2.940000e+00      5.828000e+00      2.556665e+01 
       1949          5         29          0          0          0      4.179000e-01      0.000000e+00      5.854000e+00      2.731945e+01 
       1949          5         30          0          0          0      4.269000e-01      1.500000e-01      5.879000e+00      2.848610e+01 
       1949          5         31          0          0          0      3.135000e-01      0.000000e+00      5.904000e+00      2.853335e+01 
       1949          6          1          0          0          0      2.741000e-01      0.000000e+00      5.928000e+00      2.833610e+01 
       1949          6          2          0          0          0      2.427000e-01      0.000000e+00      5.952000e+00      2.827780e+01 
       1949          6          3          0          0          0      2.269000e-01      0.000000e+00      5.975000e+00      2.726390e+01 
       1949          6          4          0          0          0      2.135000e-01      0.000000e+00      5.997000e+00      2.528610e+01 
       1949          6          5          0          0          0      2.135000e-01      1.030000e+00      6.019000e+00      2.452775e+01 
       1949          6          6          0          0          0      1.977000e-01      2.460000e+00      6.040000e+00      2.499445e+01 
       1949          6          7          0          0          0      2.056000e-01      3.670000e+00      6.061000e+00      2.444725e+01 
       1949          6          8          0          0          0      2.056000e-01      4.850000e+00      6.081000e+00      2.447500e+01 
       1949          6          9          0          0          0      2.056000e-01      3.520000e+00      6.100000e+00      2.560280e+01 
       1949          6         10          0          0          0      2.056000e-01      3.610000e+00      6.119000e+00      2.735835e+01 
       1949          6         11          0          0          0      1.977000e-01      8.220000e+00      6.137000e+00      2.692780e+01 
       1949          6         12          0          0          0      2.202000e-01      5.870000e+00      6.154000e+00      2.537225e+01 
       1949          6         13          0          0          0      2.056000e-01      8.680000e+00      6.171000e+00      2.570275e+01 
       1949          6         14          0          0          0      1.977000e-01      1.045000e+01      6.187000e+00      2.683610e+01 
       1949          6         15          0          0          0      2.899000e-01      3.460000e+00      6.203000e+00      2.536110e+01 
       1949          6         16          0          0          0      2.202000e-01      3.800000e-01      6.217000e+00      2.539445e+01 
       1949          6         17          0          0          0      1.977000e-01      0.000000e+00      6.232000e+00      2.688055e+01 
       1949          6         18          0          0          0      2.135000e-01      0.000000e+00      6.245000e+00      2.790000e+01 
       1949          6         19          0          0          0      2.056000e-01      0.000000e+00      6.258000e+00      2.708610e+01 
       1949          6         20          0          0          0      1.977000e-01      0.000000e+00      6.270000e+00      2.819725e+01 
       1949          6         21          0          0          0      1.899000e-01      1.100000e-01      6.282000e+00      2.724720e+01 
       1949          6         22          0          0          0      1.977000e-01      2.000000e-01      6.292000e+00      2.878610e+01 
       1949          6         23          0          0          0      1.977000e-01      1.120000e+00      6.302000e+00      2.873060e+01 
       1949          6         24          0          0          0      1.865000e-01      1.290000e+00      6.312000e+00      3.005830e+01 
       1949          6         25          0          0          0      1.899000e-01      1.679000e+01      6.321000e+00      2.813055e+01 
       1949          6         26          0          0          0      1.977000e-01      6.060000e+00      6.329000e+00      2.698890e+01 
       1949          6         27          0          0          0      1.977000e-01      3.150000e+00      6.336000e+00      2.743610e+01 
       1949          6         28          0          0          0      2.899000e-01      1.000000e-01      6.342000e+00      2.783335e+01 
       1949          6         29          0          0          0      2.427000e-01      0.000000e+00      6.348000e+00      2.767220e+01 
       1949          6         30          0          0          0      2.135000e-01      4.600000e-01      6.354000e+00      2.753055e+01 
       1949          7          1          0          0          0      1.977000e-01      2.240000e+00      6.358000e+00      2.762225e+01 
       1949          7          2          0          0          0      2.135000e-01      1.444000e+01      6.362000e+00      2.757220e+01 
       1949          7          3          0          0          0      2.202000e-01      2.330000e+00      6.365000e+00      2.732780e+01 
       1949          7          4          0          0          0      1.854000e-01      3.000000e-01      6.367000e+00      2.688890e+01 
       1949          7          5          0          0          0      1.843000e-01      1.000000e-01      6.369000e+00      2.831665e+01 
       1949          7          6          0          0          0      1.719000e-01      0.000000e+00      6.370000e+00      2.908335e+01 
       1949          7          7          0          0          0      1.663000e-01      0.000000e+00      6.370000e+00      2.868330e+01 
       1949          7          8          0          0          0      1.798000e-01      0.000000e+00      6.370000e+00      2.867500e+01 
       1949          7          9          0          0          0      1.708000e-01      2.000000e-02      6.369000e+00      2.902775e+01 
       1949          7         10          0          0          0      1.708000e-01      0.000000e+00      6.367000e+00      2.866110e+01 
       1949          7         11          0          0          0      1.607000e-01      0.000000e+00      6.364000e+00      2.961110e+01 
       1949          7         12          0          0          0      1.629000e-01      0.000000e+00      6.361000e+00      2.951945e+01 
       1949          7         13          0          0          0      1.550000e-01      5.430000e+00      6.357000e+00      2.980830e+01 
       1949          7         14          0          0          0      1.517000e-01      2.247000e+01      6.352000e+00      2.943610e+01 
       1949          7         15          0          0          0      1.573000e-01      2.320000e+00      6.347000e+00      2.708615e+01 
       1949          7         16          0          0          0      1.550000e-01      1.700000e-01      6.341000e+00      2.728335e+01 
       1949          7         17          0          0          0      1.629000e-01      1.600000e-01      6.334000e+00      2.829720e+01 
       1949          7         18          0          0          0      1.517000e-01      1.000000e-02      6.327000e+00      2.908335e+01 
       1949          7         19          0          0          0      1.427000e-01      1.000000e-02      6.318000e+00      2.928335e+01 
       1949          7         20          0          0          0      1.326000e-01      0.000000e+00      6.309000e+00      2.936110e+01 
       1949          7         21          0          0          0      1.270000e-01      0.000000e+00      6.300000e+00      2.890835e+01 
       1949          7         22          0          0          0      1.191000e-01      0.000000e+00      6.290000e+00      2.896110e+01 
       1949          7         23          0          0          0      1.101000e-01      2.200000e-01      6.279000e+00      2.871945e+01 
       1949          7         24          0          0          0      1.146000e-01      6.550000e+00      6.267000e+00      2.871390e+01 
       1949          7         25          0          0          0      1.809000e-01      1.146000e+01      6.255000e+00      2.471390e+01 
       1949          7         26          0          0          0      1.517000e-01      1.300000e-01      6.242000e+00      2.681110e+01 
       1949          7         27          0          0          0      1.393000e-01      1.080000e+00      6.228000e+00      2.776110e+01 
       1949          7         28          0          0          0      1.382000e-01      3.600000e-01      6.214000e+00      2.798890e+01 
       1949          7         29          0          0          0      1.382000e-01      0.000000e+00      6.199000e+00      2.859445e+01 
       1949          7         30          0          0          0      1.359000e-01      1.000000e-02      6.183000e+00      2.807780e+01 
       1949          7         31          0          0          0      1.337000e-01      5.220000e+00      6.167000e+00      2.865835e+01 
       1949          8          1          0          0          0      1.314000e-01      2.080000e+00      6.150000e+00      2.806110e+01 
       1949          8          2          0          0          0      1.326000e-01      2.330000e+00      6.132000e+00      2.818610e+01 
       1949          8          3          0          0          0      1.326000e-01      2.550000e+00      6.114000e+00      2.595000e+01 
       1949          8          4          0          0          0      1.337000e-01      1.610000e+00      6.095000e+00      2.624445e+01 
       1949          8          5          0          0          0      1.337000e-01      8.210000e+00      6.076000e+00      2.519445e+01 
       1949          8          6          0          0          0      1.416000e-01      5.810000e+00      6.055000e+00      2.550835e+01 
       1949          8          7          0          0          0      1.393000e-01      1.034000e+01      6.035000e+00      2.518335e+01 
       1949          8          8          0          0          0      1.820000e-01      1.040000e+00      6.013000e+00      2.666390e+01 
       1949          8          9          0          0          0      1.607000e-01      1.300000e-01      5.991000e+00      2.729165e+01 
       1949          8         10          0          0          0      1.427000e-01      0.000000e+00      5.969000e+00      2.803055e+01 
       1949          8         11          0          0          0      1.337000e-01      0.000000e+00      5.946000e+00      2.864720e+01 
       1949          8         12          0          0          0      1.371000e-01      0.000000e+00      5.922000e+00      2.873885e+01 
       1949          8         13          0          0          0      1.303000e-01      0.000000e+00      5.898000e+00      2.865275e+01 
       1949          8         14          0          0          0      1.303000e-01      0.000000e+00      5.873000e+00      2.935835e+01 
       1949          8         15          0          0          0      1.359000e-01      1.840000e+00      5.847000e+00      3.033335e+01 
       1949          8         16          0          0          0      1.314000e-01      4.280000e+00      5.821000e+00      3.061110e+01 
       1949          8         17          0          0          0      1.281000e-01      1.770000e+00      5.795000e+00      2.886390e+01 
       1949          8         18          0          0          0      1.416000e-01      1.470000e+00      5.768000e+00      2.844165e+01 
       1949          8         19          0          0          0      1.258000e-01      9.200000e-01      5.740000e+00      2.929170e+01 
       1949          8         20          0          0          0      1.270000e-01      1.160000e+00      5.712000e+00      2.971945e+01 
       1949          8         21          0          0          0      1.303000e-01      5.900000e-01      5.683000e+00      2.791390e+01 
       1949          8         22          0          0          0      1.168000e-01      0.000000e+00      5.654000e+00      2.613610e+01 
       1949          8         23          0          0          0      1.281000e-01      0.000000e+00      5.624000e+00      2.576110e+01 
       1949          8         24          0          0          0      1.427000e-01      0.000000e+00      5.594000e+00      2.532780e+01 
       1949          8         25          0          0          0      1.281000e-01      5.000000e-02      5.564000e+00      2.584445e+01 
       1949          8         26          0          0          0      1.247000e-01      3.200000e-01      5.532000e+00      2.585835e+01 
       1949          8         27          0          0          0      1.168000e-01      9.500000e-01      5.501000e+00      2.644725e+01 
       1949          8         28          0          0          0      1.202000e-01      4.000000e-02      5.469000e+00      2.701665e+01 
       1949          8         29          0          0          0      1.236000e-01      0.000000e+00      5.436000e+00      2.804720e+01 
       1949          8         30          0          0          0      1.270000e-01      6.700000e-01      5.403000e+00      2.800000e+01 
       1949          8         31          0          0          0      1.247000e-01      1.310000e+00      5.370000e+00      2.856390e+01 
       1949          9          1          0          0          0      1.247000e-01      1.500000e-01      5.336000e+00      2.701110e+01 
       1949          9          2          0          0          0      1.236000e-01      2.600000e-01      5.302000e+00      2.745280e+01 
       1949          9          3          0          0          0      1.213000e-01      3.000000e-01      5.268000e+00      2.793610e+01 
       1949          9          4          0          0          0      1.011000e-01      0.000000e+00      5.233000e+00      2.794440e+01 
       1949          9          5          0          0          0      1.270000e-01      2.000000e-02      5.198000e+00      2.771385e+01 
       1949          9          6          0          0          0      1.270000e-01      1.600000e-01      5.162000e+00      2.796670e+01 
       1949          9          7          0          0          0      1.247000e-01      6.410000e+00      5.126000e+00      2.864165e+01 
       1949          9          8          0          0          0      1.202000e-01      4.530000e+00      5.089000e+00      2.878890e+01 
       1949          9          9          0          0          0      1.258000e-01      1.700000e+01      5.053000e+00      2.673610e+01 
       1949          9         10          0          0          0      1.258000e-01      1.300000e-01      5.016000e+00      2.653335e+01 
       1949          9         11          0          0          0      1.168000e-01      0.000000e+00      4.978000e+00      2.753615e+01 
       1949          9         12          0          0          0      1.213000e-01      4.000000e-02      4.941000e+00      2.898615e+01 
       1949          9         13          0          0          0      1.236000e-01      1.000000e-02      4.903000e+00      2.839445e+01 
       1949          9         14          0          0          0      1.202000e-01      8.100000e-01      4.865000e+00      2.556110e+01 
       1949          9         15          0          0          0      1.202000e-01      1.640000e+00      4.826000e+00      2.588335e+01 
       1949          9         16          0          0          0      1.213000e-01      1.180000e+01      4.788000e+00      2.525835e+01 
       1949          9         17          0          0          0      1.247000e-01      2.910000e+00      4.749000e+00      2.745000e+01 
       1949          9         18          0          0          0      1.202000e-01      7.490000e+00      4.709000e+00      2.868055e+01 
       1949          9         19          0          0          0      3.708000e-01      4.190000e+00      4.670000e+00      2.557225e+01 
       1949          9         20          0          0          0      1.663000e-01      2.000000e-02      4.630000e+00      2.640555e+01 
       1949          9         21          0          0          0      1.281000e-01      0.000000e+00      4.591000e+00      2.500555e+01 
       1949          9         22          0          0          0      1.258000e-01      0.000000e+00      4.551000e+00      2.534445e+01 
       1949          9         23          0          0          0      1.236000e-01      0.000000e+00      4.510000e+00      2.398330e+01 
       1949          9         24          0          0          0      1.191000e-01      0.000000e+00      4.470000e+00      2.145280e+01 
       1949          9         25          0          0          0      1.067000e-01      0.000000e+00      4.430000e+00      2.107500e+01 
       1949          9         26          0          0          0      1.168000e-01      1.400000e-01      4.389000e+00      2.378335e+01 
       1949          9         27          0          0          0      1.247000e-01      2.200000e-01      4.348000e+00      2.478610e+01 
       1949          9         28          0          0          0      1.168000e-01      0.000000e+00      4.307000e+00      2.576945e+01 
       1949          9         29          0          0          0      1.258000e-01      0.000000e+00      4.267000e+00      2.263055e+01 
       1949          9         30          0          0          0      1.168000e-01      1.040000e+00      4.225000e+00      1.928890e+01 
       1949         10          1          0          0          0      1.101000e-01      1.230000e+00      4.184000e+00      1.827500e+01 
       1949         10          2          0          0          0      1.124000e-01      3.550000e+00      4.143000e+00      1.997780e+01 
       1949         10          3          0          0          0      1.213000e-01      7.650000e+00      4.102000e+00      2.100280e+01 
       1949         10          4          0          0          0      1.326000e-01      1.710000e+00      4.061000e+00      2.287500e+01 
       1949         10          5          0          0          0      1.281000e-01      1.000000e+00      4.019000e+00      2.340830e+01 
       1949         10          6          0          0          0      1.202000e-01      4.730000e+00      3.978000e+00      2.471945e+01 
       1949         10          7          0          0          0      1.202000e-01      4.010000e+00      3.937000e+00      2.600000e+01 
       1949         10          8          0          0          0      4.090000e-01      2.196000e+01      3.895000e+00      2.617500e+01 
       1949         10          9          0          0          0      4.595100e+00      2.500000e-01      3.854000e+00      2.656945e+01 
       1949         10         10          0          0          0      2.281000e-01      1.000000e-02      3.813000e+00      2.625280e+01 
       1949         10         11          0          0          0      1.685000e-01      5.000000e-01      3.772000e+00      2.614445e+01 
       1949         10         12          0          0          0      1.281000e-01      3.940000e+00      3.730000e+00      2.026390e+01 
       1949         10         13          0          0          0      1.213000e-01      9.000000e-02      3.689000e+00      1.763890e+01 
       1949         10         14          0          0          0      1.168000e-01      0.000000e+00      3.648000e+00      1.818055e+01 
       1949         10         15          0          0          0      1.393000e-01      0.000000e+00      3.607000e+00      1.885280e+01 
       1949         10         16          0          0          0      1.213000e-01      0.000000e+00      3.566000e+00      1.793890e+01 
       1949         10         17          0          0          0      1.281000e-01      0.000000e+00      3.526000e+00      1.977775e+01 
       1949         10         18          0          0          0      1.382000e-01      0.000000e+00      3.485000e+00      2.323890e+01 
       1949         10         19          0          0          0      1.303000e-01      0.000000e+00      3.445000e+00      2.579445e+01 
       1949         10         20          0          0          0      1.337000e-01      9.900000e-01      3.404000e+00      2.619720e+01 
       1949         10         21          0          0          0      1.303000e-01      1.563000e+01      3.364000e+00      2.571945e+01 
       1949         10         22          0          0          0      8.628500e+00      4.055000e+01      3.324000e+00      1.792220e+01 
       1949         10         23          0          0          0      1.921200e+00      5.290000e+00      3.285000e+00      1.793890e+01 
       1949         10         24          0          0          0      2.190800e+00      3.145000e+01      3.245000e+00      1.783330e+01 
       1949         10         25          0          0          0      4.516500e+00      5.600000e-01      3.206000e+00      1.311390e+01 
       1949         10         26          0          0          0      3.326000e-01      3.500000e-01      3.167000e+00      1.209725e+01 
       1949         10         27          0          0          0      2.337000e-01      0.000000e+00      3.128000e+00      1.417775e+01 
       1949         10         28          0          0          0      1.944000e-01      1.200000e-01      3.089000e+00      1.543060e+01 
       1949         10         29          0          0          0      1.685000e-01      0.000000e+00      3.051000e+00      1.629720e+01 
       1949         10         30          0          0          0      1.539000e-01      0.000000e+00      3.013000e+00      1.800835e+01 
       1949         10         31          0          0          0      1.539000e-01      0.000000e+00      2.975000e+00      1.131110e+01 
       1949         11          1          0          0          0      1.539000e-01      0.000000e+00      2.937000e+00      1.078610e+01 
       1949         11          2          0          0          0      1.539000e-01      0.000000e+00      2.900000e+00      1.409170e+01 
       1949         11          3          0          0          0      1.539000e-01      0.000000e+00      2.863000e+00      1.373885e+01 
       1949         11          4          0          0          0      1.438000e-01      0.000000e+00      2.826000e+00      1.483335e+01 
       1949         11          5          0          0          0      1.438000e-01      0.000000e+00      2.790000e+00      1.601390e+01 
       1949         11          6          0          0          0      1.393000e-01      0.000000e+00      2.754000e+00      1.412780e+01 
       1949         11          7          0          0          0      1.337000e-01      0.000000e+00      2.719000e+00      1.354725e+01 
       1949         11          8          0          0          0      1.337000e-01      0.000000e+00      2.683000e+00      1.491945e+01 
       1949         11          9          0          0          0      1.337000e-01      0.000000e+00      2.649000e+00      1.810000e+01 
       1949         11         10          0          0          0      1.483000e-01      1.000000e-01      2.614000e+00      2.139165e+01 
       1949         11         11          0          0          0      1.438000e-01      5.300000e-01      2.580000e+00      2.268335e+01 
       1949         11         12          0          0          0      1.438000e-01      9.000000e-01      2.547000e+00      1.676665e+01 
       1949         11         13          0          0          0      1.337000e-01      0.000000e+00      2.513000e+00      1.371110e+01 
       1949         11         14          0          0          0      1.337000e-01      0.000000e+00      2.481000e+00      1.573335e+01 
       1949         11         15          0          0          0      1.337000e-01      0.000000e+00      2.448000e+00      1.460555e+01 
       1949         11         16          0          0          0      1.337000e-01      0.000000e+00      2.416000e+00      1.511110e+01 
       1949         11         17          0          0          0      1.393000e-01      0.000000e+00      2.385000e+00      1.442220e+01 
       1949         11         18          0          0          0      1.337000e-01      0.000000e+00      2.354000e+00      1.616945e+01 
       1949         11         19          0          0          0      1.337000e-01      0.000000e+00      2.323000e+00      1.715555e+01 
       1949         11         20          0          0          0      1.337000e-01      0.000000e+00      2.293000e+00      1.855835e+01 
       1949         11         21          0          0          0      1.292000e-01      0.000000e+00      2.264000e+00      1.457225e+01 
       1949         11         22          0          0          0      1.337000e-01      0.000000e+00      2.235000e+00      1.053330e+01 
       1949         11         23          0          0          0      1.337000e-01      0.000000e+00      2.206000e+00      1.454445e+01 
       1949         11         24          0          0          0      1.292000e-01      0.000000e+00      2.178000e+00      1.785835e+01 
       1949         11         25          0          0          0      1.393000e-01      0.000000e+00      2.151000e+00      1.681390e+01 
       1949         11         26          0          0          0      1.393000e-01      0.000000e+00      2.124000e+00      1.601110e+01 
       1949         11         27          0          0          0      1.393000e-01      0.000000e+00      2.097000e+00      1.977500e+01 
       1949         11         28          0          0          0      1.438000e-01      0.000000e+00      2.072000e+00      2.101115e+01 
       1949         11         29          0          0          0      1.438000e-01      0.000000e+00      2.046000e+00      1.947780e+01 
       1949         11         30          0          0          0      1.393000e-01      6.800000e-01      2.022000e+00      1.702220e+01 
       1949         12          1          0          0          0      1.337000e-01      1.290000e+00      1.997000e+00      1.418330e+01 
       1949         12          2          0          0          0      1.438000e-01      6.480000e+00      1.974000e+00      1.495000e+01 
       1949         12          3          0          0          0      1.438000e-01      8.680000e+00      1.951000e+00      1.436110e+01 
       1949         12          4          0          0          0      1.393000e-01      1.000000e-01      1.928000e+00      1.442220e+01 
       1949         12          5          0          0          0      1.337000e-01      5.000000e-02      1.907000e+00      1.416670e+01 
       1949         12          6          0          0          0      1.438000e-01      6.000000e-02      1.885000e+00      1.645000e+01 
       1949         12          7          0          0          0      1.292000e-01      3.620000e+00      1.865000e+00      1.678335e+01 
       1949         12          8          0          0          0      1.438000e-01      6.660000e+00      1.845000e+00      1.369725e+01 
       1949         12          9          0          0          0      1.337000e-01      2.280000e+00      1.825000e+00      9.963900e+00 
       1949         12         10          0          0          0      1.438000e-01      1.380000e+00      1.807000e+00      1.513335e+01 
       1949         12         11          0          0          0      1.393000e-01      0.000000e+00      1.789000e+00      2.108610e+01 
       1949         12         12          0          0          0      1.393000e-01      4.000000e-01      1.771000e+00      1.335835e+01 
       1949         12         13          0          0          0      1.337000e-01      6.580000e+00      1.754000e+00      6.613900e+00 
       1949         12         14          0          0          0      1.483000e-01      1.312000e+01      1.738000e+00      3.536100e+00 
       1949         12         15          0          0          0      1.539000e-01      3.400000e-01      1.723000e+00      4.786100e+00 
       1949         12         16          0          0          0      1.337000e-01      8.700000e-01      1.708000e+00      4.327800e+00 
       1949         12         17          0          0          0      1.539000e-01      1.124000e+01      1.694000e+00      9.744450e+00 
       1949         12         18          0          0          0      1.843000e-01      1.300000e-01      1.680000e+00      1.342220e+01 
       1949         12         19          0          0          0      1.483000e-01      4.700000e-01      1.668000e+00      1.654165e+01 
       1949         12         20          0          0          0      1.393000e-01      3.700000e-01      1.655000e+00      2.010830e+01 
       1949         12         21          0          0          0      1.393000e-01      3.000000e-01      1.644000e+00      1.803335e+01 
       1949         12         22          0          0          0      1.393000e-01      5.000000e-02      1.633000e+00      6.755550e+00 
       1949         12         23          0          0          0      1.292000e-01      4.000000e-02      1.623000e+00      3.450000e+00 
       1949         12         24          0          0          0      1.292000e-01      7.500000e-01      1.614000e+00      4.944450e+00 
       1949         12         25          0          0          0      1.337000e-01      8.000000e-01      1.605000e+00      1.086385e+01 
       1949         12         26          0          0          0      1.438000e-01      3.130000e+00      1.597000e+00      1.089725e+01 
       1949         12         27          0          0          0      1.438000e-01      1.310000e+00      1.590000e+00      1.303055e+01 
       1949         12         28          0          0          0      1.247000e-01      2.200000e-01      1.583000e+00      1.251945e+01 
       1949         12         29          0          0          0      1.393000e-01      7.400000e-01      1.577000e+00      1.212775e+01 
       1949         12         30          0          0          0      1.337000e-01      2.840000e+00      1.572000e+00      1.245555e+01 
       1949         12         31          0          0          0      1.337000e-01      3.000000e+00      1.567000e+00      1.448610e+01 
       1950          1          1          0          0          0      1.337000e-01      8.000000e-01      1.560000e+00      1.647220e+01 
       1950          1          2          0          0          0      1.393000e-01      6.300000e-01      1.558000e+00      1.903335e+01 
       1950          1          3          0          0          0      1.393000e-01      4.200000e-01      1.556000e+00      2.113060e+01 
       1950          1          4          0          0          0      1.393000e-01      2.980000e+00      1.555000e+00      6.019400e+00 
       1950          1          5          0          0          0      1.337000e-01      1.300000e+00      1.555000e+00     -1.063850e+00 
